group,time,IFlu,IRSV
66,61,6.0734e-07,1.0907e-05
66,62,8.6623e-07,1.5563e-05
66,63,1.3068e-06,2.355e-05
66,64,2.0755e-06,3.7652e-05
66,65,3.4492e-06,6.3267e-05
66,66,5.9644e-06,0.00011122
66,67,1.0646e-05,0.00020297
66,68,1.9485e-05,0.00038244
66,69,3.6229e-05,0.00073705
66,70,6.7838e-05,0.0014417
66,71,0.00012649,0.0028308
66,72,0.00023165,0.0055084
66,73,0.00040935,0.010445
66,74,0.0006811,0.018858
66,75,0.0010354,0.031465
66,76,0.0013961,0.046974
66,77,0.0016453,0.061165
66,78,0.0017158,0.068997
66,79,0.0016412,0.068378
66,80,0.0014992,0.061101
66,81,0.0013447,0.050583
66,82,0.0011972,0.039662
66,83,0.0010565,0.029922
66,84,0.00091677,0.02194
66,85,0.00077534,0.015731
66,86,0.00063418,0.011067
66,87,0.00049905,0.0076514
66,88,0.00037681,0.0052041
66,89,0.00027291,0.0034841
66,90,0.00018991,0.0022974
66,91,0.00012739,0.0014941
66,92,8.2752e-05,0.00095995
66,93,5.2343e-05,0.00061074
66,94,3.2443e-05,0.00038597
66,95,1.9858e-05,0.00024333
66,96,1.2074e-05,0.00015353
66,97,7.3597e-06,9.7531e-05
66,98,4.5282e-06,6.2671e-05
66,99,2.8331e-06,4.0956e-05
66,100,1.8179e-06,2.7395e-05
66,101,1.2032e-06,1.8848e-05
66,102,8.2803e-07,1.3426e-05
66,103,5.9576e-07,9.9522e-06
66,104,4.5084e-07,7.7191e-06
66,105,3.6058e-07,6.2949e-06
67,1,3.7349e-05,5.562e-06
67,2,3.9284e-05,4.7416e-06
67,3,4.2275e-05,4.2793e-06
67,4,4.6584e-05,4.1004e-06
67,5,5.2586e-05,4.1808e-06
67,6,6.082e-05,4.5424e-06
67,7,7.2057e-05,5.2613e-06
67,8,8.74e-05,6.4952e-06
67,9,0.00010843,8.5343e-06
67,10,0.00013742,1.191e-05
67,11,0.00017763,1.76e-05
67,12,0.00023368,2.7428e-05
67,13,0.00031217,4.4874e-05
67,14,0.00042226,7.6639e-05
67,15,0.00057645,0.00013574
67,16,0.00079121,0.00024771
67,17,0.0010869,0.0004619
67,18,0.001486,0.00087267
67,19,0.0020085,0.0016545
67,20,0.0026603,0.0031128
67,21,0.0034148,0.0057364
67,22,0.0041889,0.010192
67,23,0.0048296,0.017132
67,24,0.0051463,0.026677
67,25,0.0050072,0.037704
67,26,0.0044449,0.047686
67,27,0.0036515,0.053787
67,28,0.0028485,0.054545
67,29,0.0021709,0.050517
67,30,0.0016532,0.043501
67,31,0.001275,0.035394
67,32,0.0010007,0.027555
67,33,0.00079846,0.020714
67,34,0.00064537,0.015126
67,35,0.00052598,0.010772
67,36,0.00043041,0.0075012
67,37,0.00035246,0.0051179
67,38,0.00028819,0.003427
67,39,0.00023501,0.0022565
67,40,0.00019108,0.0014649
67,41,0.000155,0.00094003
67,42,0.00012558,0.00059837
67,43,0.00010178,0.00037949
67,44,8.268e-05,0.00024074
67,45,6.7467e-05,0.00015359
67,46,5.5425e-05,9.9101e-05
67,47,4.5948e-05,6.4982e-05
67,48,3.8528e-05,4.3593e-05
67,49,3.2751e-05,3.0072e-05
67,50,2.8283e-05,2.1461e-05
67,51,2.4862e-05,1.5932e-05
67,52,2.2288e-05,1.2367e-05
67,53,2.0407e-05,1.0085e-05
67,54,1.9111e-05,8.6771e-06
67,55,1.8324e-05,7.9055e-06
67,56,1.8003e-05,7.6492e-06
67,57,1.8133e-05,7.8771e-06
67,58,1.8727e-05,8.6446e-06
67,59,1.9828e-05,1.0116e-05
67,60,2.1513e-05,1.2614e-05
67,61,2.39e-05,1.6745e-05
67,62,2.7159e-05,2.3601e-05
67,63,3.1523e-05,3.5229e-05
67,64,3.7312e-05,5.5432e-05
67,65,4.4948e-05,9.1585e-05
67,66,5.4985e-05,0.00015786
67,67,6.8133e-05,0.00028232
67,68,8.527e-05,0.00051981
67,69,0.00010742,0.00097812
67,70,0.00013563,0.0018633
67,71,0.00017067,0.0035557
67,72,0.00021234,0.0067057
67,73,0.00025809,0.012276
67,74,0.00030135,0.021314
67,75,0.00033094,0.034078
67,76,0.00033554,0.048698
67,77,0.00031247,0.060907
67,78,0.0002717,0.066504
67,79,0.00022803,0.064377
67,80,0.00019123,0.056642
67,81,0.00016401,0.046444
67,82,0.00014526,0.036206
67,83,0.00013275,0.027217
67,84,0.00012437,0.019909
67,85,0.00011849,0.014248
67,86,0.00011389,0.010005
67,87,0.00010974,0.0069039
67,88,0.0001055,0.0046856
67,89,0.00010088,0.003129
67,90,9.5786e-05,0.0020578
67,91,9.0253e-05,0.0013347
67,92,8.4421e-05,0.00085479
67,93,7.8478e-05,0.00054229
67,94,7.2619e-05,0.00034167
67,95,6.7025e-05,0.00021452
67,96,6.1844e-05,0.00013502
67,97,5.7188e-05,8.5354e-05
67,98,5.3133e-05,5.4681e-05
67,99,4.9728e-05,3.5569e-05
67,100,4.7001e-05,2.3675e-05
67,101,4.4972e-05,1.6197e-05
67,102,4.3663e-05,1.1463e-05
67,103,4.3108e-05,8.4353e-06
67,104,4.336e-05,6.4886e-06
67,105,4.451e-05,5.2421e-06
68,1,2.5807e-12,3.6569e-06
68,2,2.4001e-12,3.1275e-06
68,3,2.3341e-12,2.8342e-06
68,4,2.3773e-12,2.7287e-06
68,5,2.5389e-12,2.7981e-06
68,6,2.8441e-12,3.0604e-06
68,7,3.3413e-12,3.5726e-06
68,8,4.1129e-12,4.4488e-06
68,9,5.2971e-12,5.9046e-06
68,10,7.1215e-12,8.3305e-06
68,11,9.9695e-12,1.2464e-05
68,12,1.4481e-11,1.9687e-05
68,13,2.1746e-11,3.2692e-05
68,14,3.3613e-11,5.6752e-05
68,15,5.3227e-11,0.00010233
68,16,8.5921e-11,0.00019053
68,17,1.4056e-10,0.00036302
68,18,2.3171e-10,0.0007033
68,19,3.8224e-10,0.0013709
68,20,6.2607e-10,0.0026648
68,21,1.0084e-09,0.0051003
68,22,1.576e-09,0.0094616
68,23,2.3502e-09,0.016693
68,24,3.2722e-09,0.027309
68,25,4.1669e-09,0.040369
68,26,4.7981e-09,0.052781
68,27,5.0333e-09,0.060583
68,28,4.9354e-09,0.061578
68,29,4.6732e-09,0.056536
68,30,4.385e-09,0.04797
68,31,4.1336e-09,0.038373
68,32,3.9243e-09,0.029378
68,33,3.7365e-09,0.021749
68,34,3.5437e-09,0.015672
68,35,3.3245e-09,0.011037
68,36,3.0684e-09,0.0076154
68,37,2.7766e-09,0.0051568
68,38,2.4595e-09,0.0034325
68,39,2.1332e-09,0.0022502
68,40,1.8147e-09,0.0014553
68,41,1.5186e-09,0.00093138
68,42,1.2548e-09,0.00059192
68,43,1.0284e-09,0.00037472
68,44,8.4016e-10,0.00023762
68,45,6.8777e-10,0.0001515
68,46,5.6723e-10,9.7826e-05
68,47,4.7386e-10,6.4148e-05
68,48,4.0312e-10,4.3157e-05
68,49,3.5102e-10,2.9821e-05
68,50,3.1437e-10,2.1346e-05
68,51,2.9087e-10,1.5903e-05
68,52,2.7917e-10,1.2401e-05
68,53,2.7893e-10,1.0168e-05
68,54,2.9097e-10,8.8089e-06
68,55,3.1765e-10,8.0914e-06
68,56,3.6368e-10,7.9048e-06
68,57,4.3686e-10,8.2316e-06
68,58,5.508e-10,9.1487e-06
68,59,7.2931e-10,1.0863e-05
68,60,1.0124e-09,1.377e-05
68,61,1.4711e-09,1.8612e-05
68,62,2.2332e-09,2.6773e-05
68,63,3.5285e-09,4.0824e-05
68,64,5.7885e-09,6.5812e-05
68,65,9.8079e-09,0.00011146
68,66,1.7091e-08,0.0001973
68,67,3.0491e-08,0.000363
68,68,5.5324e-08,0.00068835
68,69,1.0143e-07,0.0013344
68,70,1.8638e-07,0.0026186
68,71,3.3965e-07,0.0051371
68,72,6.0493e-07,0.0099102
68,73,1.0302e-06,0.018356
68,74,1.6309e-06,0.031681
68,75,2.323e-06,0.048988
68,76,2.9203e-06,0.065696
68,77,3.2754e-06,0.075463
68,78,3.4149e-06,0.075204
68,79,3.4776e-06,0.066956
68,80,3.5826e-06,0.054972
68,81,3.7866e-06,0.042705
68,82,4.0975e-06,0.031962
68,83,4.4926e-06,0.02331
68,84,4.9303e-06,0.016676
68,85,5.3545e-06,0.011742
68,86,5.7052e-06,0.0081497
68,87,5.9288e-06,0.0055768
68,88,5.9889e-06,0.0037623
68,89,5.8734e-06,0.002503
68,90,5.5957e-06,0.0016416
68,91,5.1892e-06,0.0010633
68,92,4.6988e-06,0.00068068
68,93,4.171e-06,0.00043174
68,94,3.6465e-06,0.0002723
68,95,3.1559e-06,0.00017111
68,96,2.7186e-06,0.00010789
68,97,2.3442e-06,6.8289e-05
68,98,2.0349e-06,4.3917e-05
68,99,1.7884e-06,2.8646e-05
68,100,1.6002e-06,1.9145e-05
68,101,1.4654e-06,1.3158e-05
68,102,1.3803e-06,9.363e-06
68,103,1.3435e-06,6.9344e-06
68,104,1.357e-06,5.3746e-06
68,105,1.4274e-06,4.3806e-06
69,1,8.0118e-07,1.3342e-05
69,2,7.2187e-07,1.1523e-05
69,3,6.9404e-07,1.0538e-05
69,4,7.1385e-07,1.0235e-05
69,5,7.8671e-07,1.0578e-05
69,6,9.2945e-07,1.165e-05
69,7,1.1769e-06,1.3678e-05
69,8,1.5943e-06,1.7111e-05
69,9,2.3065e-06,2.278e-05
69,10,3.5489e-06,3.2193e-05
69,11,5.7882e-06,4.8167e-05
69,12,9.9452e-06,7.5944e-05
69,13,1.7914e-05,0.00012567
69,14,3.357e-05,0.00021686
69,15,6.4998e-05,0.000388
69,16,0.00012888,0.00071422
69,17,0.00025915,0.0013416
69,18,0.00052216,0.0025455
69,19,0.0010381,0.0048177
69,20,0.0019917,0.0089421
69,21,0.0035787,0.015912
69,22,0.0057864,0.02636
69,23,0.0080805,0.039394
69,24,0.0095068,0.051876
69,25,0.0094965,0.059864
69,26,0.0083602,0.061311
69,27,0.0067933,0.05698
69,28,0.0052841,0.049158
69,29,0.0040151,0.040123
69,30,0.0030011,0.03142
69,31,0.0022044,0.023837
69,32,0.0015842,0.01763
69,33,0.0011084,0.012759
69,34,0.00075189,0.0090542
69,35,0.0004932,0.0063062
69,36,0.00031252,0.0043139
69,37,0.00019137,0.0029
69,38,0.00011345,0.0019175
69,39,6.5274e-05,0.0012487
69,40,3.661e-05,0.0008024
69,41,2.0144e-05,0.00051029
69,42,1.089e-05,0.00032196
69,43,5.85e-06,0.00020248
69,44,3.1354e-06,0.00012744
69,45,1.6835e-06,8.0622e-05
69,46,9.1929e-07,5.1597e-05
69,47,5.0759e-07,3.3528e-05
69,48,2.8928e-07,2.2286e-05
69,49,1.6917e-07,1.5215e-05
69,50,1.0309e-07,1.074e-05
69,51,6.5459e-08,7.8758e-06
69,52,4.3674e-08,6.0316e-06
69,53,3.0728e-08,4.8466e-06
69,54,2.2895e-08,4.1028e-06
69,55,1.8127e-08,3.6722e-06
69,56,1.5285e-08,3.485e-06
69,57,1.375e-08,3.5142e-06
69,58,1.3204e-08,3.7703e-06
69,59,1.3534e-08,4.3057e-06
69,60,1.479e-08,5.2322e-06
69,61,1.7198e-08,6.7566e-06
69,62,2.1218e-08,9.2527e-06
69,63,2.7675e-08,1.3397e-05
69,64,3.7989e-08,2.0429e-05
69,65,5.4606e-08,3.2672e-05
69,66,8.1692e-08,5.4471e-05
69,67,1.2643e-07,9.4201e-05
69,68,2.0094e-07,0.00016769
69,69,3.2564e-07,0.00030542
69,70,5.3371e-07,0.00056429
69,71,8.7729e-07,0.0010494
69,72,1.4327e-06,0.001946
69,73,2.3005e-06,0.003561
69,74,3.5869e-06,0.0063517
69,75,5.352e-06,0.010882
69,76,7.5124e-06,0.017592
69,77,9.7469e-06,0.026322
69,78,1.1533e-05,0.035808
69,79,1.2401e-05,0.043783
69,80,1.2228e-05,0.048051
69,81,1.1265e-05,0.047745
69,82,9.8995e-06,0.043588
69,83,8.4269e-06,0.037155
69,84,7.0028e-06,0.029996
69,85,5.6886e-06,0.023189
69,86,4.5055e-06,0.017304
69,87,3.4663e-06,0.012533
69,88,2.5818e-06,0.0088431
69,89,1.8583e-06,0.0060966
69,90,1.2925e-06,0.0041168
69,91,8.7009e-07,0.002729
69,92,5.6892e-07,0.0017813
69,93,3.6298e-07,0.0011484
69,94,2.2721e-07,0.00073369
69,95,1.4055e-07,0.00046678
69,96,8.6479e-08,0.00029695
69,97,5.3303e-08,0.00018983
69,98,3.3225e-08,0.00012275
69,99,2.1067e-08,8.0648e-05
69,100,1.3689e-08,5.4156e-05
69,101,9.2131e-09,3.746e-05
69,102,6.4325e-09,2.6757e-05
69,103,4.7018e-09,1.988e-05
69,104,3.6167e-09,1.5437e-05
69,105,2.9428e-09,1.2589e-05
70,1,1.5577e-05,8.1103e-06
70,2,1.4545e-05,6.9031e-06
70,3,1.3922e-05,6.2131e-06
70,4,1.3671e-05,5.9301e-06
70,5,1.378e-05,6.0146e-06
70,6,1.4259e-05,6.4907e-06
70,7,1.5145e-05,7.4564e-06
70,8,1.6506e-05,9.1134e-06
70,9,1.8442e-05,1.1838e-05
70,10,2.1103e-05,1.6301e-05
70,11,2.4698e-05,2.3734e-05
70,12,2.9512e-05,3.6378e-05
70,13,3.5939e-05,5.8463e-05
70,14,4.45e-05,9.7918e-05
70,15,5.5892e-05,0.00016999
70,16,7.101e-05,0.0003037
70,17,9.0975e-05,0.00055443
70,18,0.00011711,0.0010257
70,19,0.00015081,0.0019057
70,20,0.00019318,0.003519
70,21,0.00024424,0.0063749
70,22,0.00030157,0.011157
70,23,0.00035852,0.018491
70,24,0.00040376,0.028378
70,25,0.00042487,0.039455
70,26,0.00041615,0.048947
70,27,0.00038358,0.054033
70,28,0.00034062,0.0536
70,29,0.00029914,0.048622
70,30,0.00026517,0.041105
70,31,0.00023984,0.032923
70,32,0.00022184,0.025295
70,33,0.00020922,0.018803
70,34,0.00020007,0.013599
70,35,0.00019285,0.0096032
70,36,0.0001864,0.0066373
70,37,0.00017996,0.0044971
70,38,0.00017307,0.0029922
70,39,0.00016559,0.001959
70,40,0.00015757,0.0012643
70,41,0.00014921,0.00080699
70,42,0.00014078,0.00051115
70,43,0.0001326,0.00032234
70,44,0.00012493,0.00020351
70,45,0.00011803,0.00012905
70,46,0.00011209,8.2897e-05
70,47,0.00010729,5.4026e-05
70,48,0.00010376,3.6021e-05
70,49,0.00010165,2.4675e-05
70,50,0.00010109,1.7473e-05
70,51,0.00010229,1.2859e-05
70,52,0.00010551,9.8854e-06
70,53,0.00011113,7.9752e-06
70,54,0.00011968,6.7808e-06
70,55,0.00013194,6.0965e-06
70,56,0.00014902,5.8135e-06
70,57,0.00017247,5.8913e-06
70,58,0.00020458,6.3531e-06
70,59,0.00024859,7.2933e-06
70,60,0.00030919,8.9087e-06
70,61,0.00039314,1.1563e-05
70,62,0.00051011,1.591e-05
70,63,0.00067383,2.3133e-05
70,64,0.00090346,3.5396e-05
70,65,0.0012249,5.6704e-05
70,66,0.0016712,9.4549e-05
70,67,0.0022812,0.00016298
70,68,0.0030923,0.00028815
70,69,0.0041255,0.00051808
70,70,0.0053588,0.00093849
70,71,0.0066954,0.0016958
70,72,0.0079436,0.0030247
70,73,0.0088403,0.0052688
70,74,0.0091351,0.0088622
70,75,0.0087051,0.014217
70,76,0.0076281,0.021451
70,77,0.0061576,0.029993
70,78,0.0046122,0.038356
70,79,0.0032495,0.044529
70,80,0.0021949,0.046961
70,81,0.0014513,0.045365
70,82,0.00095686,0.040656
70,83,0.00063713,0.034262
70,84,0.00043124,0.027475
70,85,0.00029715,0.021161
70,86,0.00020809,0.015759
70,87,0.00014762,0.011401
70,88,0.00010572,0.008039
70,89,7.6209e-05,0.0055393
70,90,5.5159e-05,0.0037385
70,91,4.0028e-05,0.0024768
70,92,2.9108e-05,0.0016154
70,93,2.1214e-05,0.0010406
70,94,1.5506e-05,0.0006642
70,95,1.1381e-05,0.00042206
70,96,8.4025e-06,0.00026824
70,97,6.2499e-06,0.00017113
70,98,4.6948e-06,0.00011057
70,99,3.5678e-06,7.2543e-05
70,100,2.7491e-06,4.8638e-05
70,101,2.1522e-06,3.3513e-05
70,102,1.7153e-06,2.3876e-05
70,103,1.3944e-06,1.7679e-05
70,104,1.1581e-06,1.3677e-05
70,105,9.842e-07,1.1105e-05
71,1,8.1576e-11,2.2921e-05
71,2,8.9421e-11,2.0151e-05
71,3,1.0275e-10,1.8781e-05
71,4,1.2401e-10,1.8614e-05
71,5,1.5723e-10,1.9654e-05
71,6,2.0977e-10,2.2143e-05
71,7,2.9482e-10,2.6657e-05
71,8,4.3307e-10,3.4147e-05
71,9,6.6915e-10,4.6659e-05
71,10,1.0815e-09,6.7762e-05
71,11,1.8213e-09,0.00010419
71,12,3.1876e-09,0.000169
71,13,5.7692e-09,0.00028764
71,14,1.0746e-08,0.00051077
71,15,2.0479e-08,0.00093933
71,16,3.965e-08,0.0017751
71,17,7.7294e-08,0.0034106
71,18,1.4986e-07,0.006575
71,19,2.8393e-07,0.012482
71,20,5.122e-07,0.022722
71,21,8.4939e-07,0.038219
71,22,1.2506e-06,0.056986
71,23,1.6121e-06,0.072938
71,24,1.8648e-06,0.079634
71,25,2.0434e-06,0.075744
71,26,2.237e-06,0.064934
71,27,2.5245e-06,0.051837
71,28,2.9585e-06,0.0395
71,29,3.5715e-06,0.029208
71,30,4.3787e-06,0.021171
71,31,5.3708e-06,0.015124
71,32,6.5076e-06,0.010675
71,33,7.7151e-06,0.0074491
71,34,8.891e-06,0.0051373
71,35,9.9213e-06,0.0034984
71,36,1.0703e-05,0.0023506
71,37,1.1163e-05,0.0015583
71,38,1.1276e-05,0.0010185
71,39,1.1061e-05,0.00065758
71,40,1.0577e-05,0.0004195
71,41,9.9032e-06,0.00026523
71,42,9.1246e-06,0.00016669
71,43,8.3184e-06,0.00010435
71,44,7.5465e-06,6.5566e-05
71,45,6.8531e-06,4.1368e-05
71,46,6.2666e-06,2.6411e-05
71,47,5.8043e-06,1.7226e-05
71,48,5.4767e-06,1.1443e-05
71,49,5.2934e-06,7.8193e-06
71,50,5.2679e-06,5.5267e-06
71,51,5.4237e-06,4.0623e-06
71,52,5.8019e-06,3.1218e-06
71,53,6.4731e-06,2.5201e-06
71,54,7.5549e-06,2.1461e-06
71,55,9.2492e-06,1.9352e-06
71,56,1.1896e-05,1.8533e-06
71,57,1.6096e-05,1.8892e-06
71,58,2.2915e-05,2.0529e-06
71,59,3.4316e-05,2.3791e-06
71,60,5.4009e-05,2.9399e-06
71,61,8.9069e-05,3.8679e-06
71,62,0.00015368,5.4077e-06
71,63,0.00027617,8.0073e-06
71,64,0.00051444,1.2506e-05
71,65,0.00098685,2.0491e-05
71,66,0.0019304,3.4984e-05
71,67,0.003794,6.1667e-05
71,68,0.0073113,0.00011085
71,69,0.013275,0.00019971
71,70,0.021425,0.00035302
71,71,0.028802,0.00060143
71,72,0.030984,0.00098629
71,73,0.026932,0.001585
71,74,0.019827,0.0025475
71,75,0.013042,0.0041188
71,76,0.0079849,0.0066306
71,77,0.0046637,0.010423
71,78,0.00263,0.015653
71,79,0.001438,0.022004
71,80,0.00076336,0.028505
71,81,0.00039407,0.03373
71,82,0.00019871,0.036422
71,83,9.8618e-05,0.036101
71,84,4.8547e-05,0.033174
71,85,2.3871e-05,0.028577
71,86,1.1738e-05,0.023319
71,87,5.8111e-06,0.018182
71,88,2.8959e-06,0.013639
71,89,1.4403e-06,0.009897
71,90,7.1912e-07,0.0069795
71,91,3.5973e-07,0.0048033
71,92,1.7984e-07,0.0032388
71,93,9.0031e-08,0.0021488
71,94,4.5317e-08,0.0014093
71,95,2.2949e-08,0.00091825
71,96,1.1676e-08,0.00059739
71,97,6.0372e-09,0.00039046
71,98,3.1581e-09,0.00025782
71,99,1.6937e-09,0.00017311
71,100,9.1594e-10,0.00011884
71,101,5.2864e-10,8.406e-05
71,102,3.0416e-10,6.151e-05
71,103,1.8267e-10,4.6873e-05
71,104,1.1302e-10,3.739e-05
71,105,7.2853e-11,3.1373e-05
72,1,3.8657e-10,2.5032e-06
72,2,2.6047e-10,2.0897e-06
72,3,1.863e-10,1.8413e-06
72,4,1.4179e-10,1.7174e-06
72,5,1.1499e-10,1.6991e-06
72,6,9.9491e-11,1.7852e-06
72,7,9.1825e-11,1.9929e-06
72,8,9.033e-11,2.3629e-06
72,9,9.4547e-11,2.9718e-06
72,10,1.0503e-10,3.957e-06
72,11,1.2341e-10,5.5603e-06
72,12,1.5276e-10,8.2183e-06
72,13,1.9824e-10,1.2715e-05
72,14,2.6821e-10,2.0491e-05
72,15,3.7612e-10,3.4205e-05
72,16,5.4304e-10,5.8752e-05
72,17,8.017e-10,0.00010316
72,18,1.2014e-09,0.00018386
72,19,1.8134e-09,0.00033005
72,20,2.7358e-09,0.00059223
72,21,4.091e-09,0.0010534
72,22,6.0121e-09,0.0018416
72,23,8.6033e-09,0.0031357
72,24,1.1872e-08,0.0051486
72,25,1.5635e-08,0.0080659
72,26,1.945e-08,0.011927
72,27,2.2648e-08,0.016474
72,28,2.4538e-08,0.02108
72,29,2.4702e-08,0.024872
72,30,2.3189e-08,0.027053
72,31,2.0457e-08,0.027236
72,32,1.7111e-08,0.025557
72,33,1.3682e-08,0.022535
72,34,1.0519e-08,0.018824
72,35,7.8045e-09,0.015003
72,36,5.5985e-09,0.011479
72,37,3.888e-09,0.0084755
72,38,2.6178e-09,0.0060668
72,39,1.7124e-09,0.0042282
72,40,1.0917e-09,0.0028816
72,41,6.8149e-10,0.0019294
72,42,4.1842e-10,0.001275
72,43,2.5438e-10,0.00083609
72,44,1.5419e-10,0.00054715
72,45,9.3744e-11,0.00035927
72,46,5.7673e-11,0.00023826
72,47,3.6098e-11,0.00016046
72,48,2.3285e-11,0.00011062
72,49,1.5474e-11,7.8363e-05
72,50,1.0718e-11,5.7465e-05
72,51,7.7694e-12,4.3838e-05
72,52,5.9332e-12,3.4983e-05
72,53,4.7962e-12,2.9335e-05
72,54,4.1229e-12,2.596e-05
72,55,3.7804e-12,2.4323e-05
72,56,3.708e-12,2.4197e-05
72,57,3.8961e-12,2.5603e-05
72,58,4.3908e-12,2.886e-05
72,59,5.3012e-12,3.4636e-05
72,60,6.8429e-12,4.42e-05
72,61,9.4451e-12,5.9998e-05
72,62,1.3869e-11,8.6277e-05
72,63,2.1594e-11,0.00013108
72,64,3.5443e-11,0.00020937
72,65,6.1051e-11,0.00035022
72,66,1.0933e-10,0.00060856
72,67,2.0258e-10,0.0010935
72,68,3.8382e-10,0.0020109
72,69,7.3631e-10,0.0037509
72,70,1.4083e-09,0.0069983
72,71,2.631e-09,0.01282
72,72,4.6733e-09,0.022493
72,73,7.6204e-09,0.036525
72,74,1.1052e-08,0.052947
72,75,1.4082e-08,0.06665
72,76,1.6111e-08,0.072495
72,77,1.7335e-08,0.069343
72,78,1.8365e-08,0.060067
72,79,1.9674e-08,0.048507
72,80,2.1437e-08,0.037354
72,81,2.3566e-08,0.027862
72,82,2.577e-08,0.020326
72,83,2.7627e-08,0.014583
72,84,2.8679e-08,0.010316
72,85,2.8565e-08,0.0072022
72,86,2.7135e-08,0.0049623
72,87,2.4508e-08,0.0033713
72,88,2.1033e-08,0.0022584
72,89,1.7176e-08,0.0014908
72,90,1.3389e-08,0.00097013
72,91,1.0007e-08,0.00062315
72,92,7.2114e-09,0.00039535
72,93,5.0439e-09,0.00024861
72,94,3.4481e-09,0.00015522
72,95,2.3222e-09,9.665e-05
72,96,1.5528e-09,6.0216e-05
72,97,1.0406e-09,3.7827e-05
72,98,7.03e-10,2.3894e-05
72,99,4.8474e-10,1.5468e-05
72,100,3.4256e-10,1.017e-05
72,101,2.5039e-10,6.8628e-06
72,102,1.9062e-10,4.8079e-06
72,103,1.522e-10,3.4863e-06
72,104,1.2827e-10,2.6366e-06
72,105,1.1464e-10,2.0893e-06
73,1,2.2745e-06,2.4425e-06
73,2,2.1271e-06,2.0305e-06
73,3,2.0418e-06,1.7818e-06
73,4,2.0134e-06,1.6549e-06
73,5,2.0406e-06,1.6302e-06
73,6,2.126e-06,1.7055e-06
73,7,2.2767e-06,1.8958e-06
73,8,2.505e-06,2.2383e-06
73,9,2.8295e-06,2.8035e-06
73,10,3.2778e-06,3.7179e-06
73,11,3.8889e-06,5.2044e-06
73,12,4.7178e-06,7.6637e-06
73,13,5.8411e-06,1.1816e-05
73,14,7.3649e-06,1.8982e-05
73,15,9.4349e-06,3.1593e-05
73,16,1.2249e-05,5.4115e-05
73,17,1.6073e-05,9.4813e-05
73,18,2.1256e-05,0.00016858
73,19,2.8242e-05,0.00030213
73,20,3.7581e-05,0.00054124
73,21,4.9904e-05,0.00096169
73,22,6.5868e-05,0.0016804
73,23,8.6008e-05,0.0028609
73,24,0.00011051,0.0047023
73,25,0.00013882,0.007382
73,26,0.00016932,0.010956
73,27,0.00019924,0.015216
73,28,0.00022517,0.019614
73,29,0.00024421,0.023351
73,30,0.00025515,0.025657
73,31,0.00025881,0.026105
73,32,0.0002573,0.024752
73,33,0.00025299,0.02204
73,34,0.00024769,0.018574
73,35,0.00024244,0.014922
73,36,0.00023761,0.011497
73,37,0.00023315,0.0085415
73,38,0.00022883,0.006147
73,39,0.00022441,0.0043044
73,40,0.00021974,0.0029461
73,41,0.00021482,0.0019798
73,42,0.00020978,0.0013129
73,43,0.00020486,0.00086378
73,44,0.00020039,0.00056689
73,45,0.00019673,0.00037336
73,46,0.00019429,0.00024836
73,47,0.00019348,0.00016772
73,48,0.00019475,0.00011595
73,49,0.00019862,8.2426e-05
73,50,0.00020571,6.0634e-05
73,51,0.00021683,4.6417e-05
73,52,0.00023302,3.7174e-05
73,53,0.00025573,3.1292e-05
73,54,0.00028699,2.78e-05
73,55,0.00032964,2.6154e-05
73,56,0.00038773,2.6126e-05
73,57,0.00046706,2.7758e-05
73,58,0.00057594,3.1399e-05
73,59,0.00072626,3.7813e-05
73,60,0.00093492,4.8427e-05
73,61,0.0012256,6.5833e-05
73,62,0.0016301,9.4694e-05
73,63,0.0021894,0.00014352
73,64,0.0029505,0.00022801
73,65,0.0039562,0.00037721
73,66,0.005223,0.00064482
73,67,0.0067033,0.0011291
73,68,0.0082434,0.0020055
73,69,0.0095699,0.0035763
73,70,0.010346,0.0063314
73,71,0.010304,0.010989
73,72,0.0093857,0.018397
73,73,0.0077855,0.02908
73,74,0.005879,0.042284
73,75,0.0040687,0.055166
73,76,0.0026289,0.063672
73,77,0.0016334,0.065195
73,78,0.0010082,0.060234
73,79,0.00063418,0.051371
73,80,0.00041226,0.041319
73,81,0.0002779,0.03187
73,82,0.00019362,0.02385
73,83,0.00013853,0.017443
73,84,0.00010108,0.01252
73,85,7.4726e-05,0.0088381
73,86,5.5686e-05,0.0061403
73,87,4.1665e-05,0.0041989
73,88,3.1216e-05,0.0028264
73,89,2.3382e-05,0.001873
73,90,1.7495e-05,0.0012223
73,91,1.3078e-05,0.00078665
73,92,9.7724e-06,0.00050014
73,93,7.3073e-06,0.0003147
73,94,5.4763e-06,0.00019685
73,95,4.1198e-06,0.00012246
73,96,3.1181e-06,7.6542e-05
73,97,2.3786e-06,4.7935e-05
73,98,1.8333e-06,3.043e-05
73,99,1.4305e-06,1.9587e-05
73,100,1.1327e-06,1.2884e-05
73,101,9.1207e-07,8.699e-06
73,102,7.4836e-07,6.0648e-06
73,103,6.2689e-07,4.3884e-06
73,104,5.3708e-07,3.3118e-06
73,105,4.7133e-07,2.6185e-06
74,1,9.9528e-09,4.5236e-05
74,2,1.1023e-08,4.179e-05
74,3,1.2798e-08,4.096e-05
74,4,1.5611e-08,4.2712e-05
74,5,2.0008e-08,4.7447e-05
74,6,2.6988e-08,5.6225e-05
74,7,3.827e-08,7.1047e-05
