group,time,susceptible,infected,recovered
198,1,0.3535,0.0088137,0.63768
198,2,0.37356,0.0074177,0.61902
198,3,0.39351,0.0062822,0.6002
198,4,0.41319,0.0054072,0.5814
198,5,0.43242,0.0047822,0.5628
198,6,0.45104,0.0043981,0.54456
198,7,0.46891,0.0042593,0.52683
198,8,0.4858,0.0044134,0.50979
198,9,0.50141,0.0049696,0.49362
198,10,0.51523,0.0061377,0.47863
198,11,0.52616,0.008456,0.46539
198,12,0.53201,0.013058,0.45493
198,13,0.52804,0.022536,0.44943
198,14,0.50387,0.042233,0.4539
198,15,0.44317,0.079458,0.47738
198,16,0.33882,0.13,0.53118
198,17,0.22527,0.16136,0.61337
198,18,0.14797,0.15232,0.69971
198,19,0.11066,0.12177,0.76757
198,20,0.097481,0.091304,0.81121
198,21,0.097081,0.068256,0.83466
198,22,0.10305,0.052843,0.84411
198,23,0.112,0.043267,0.84473
198,24,0.12188,0.037842,0.84027
198,25,0.13123,0.0354,0.83337
198,26,0.13891,0.03525,0.82584
198,27,0.14398,0.036862,0.81916
198,28,0.14592,0.039787,0.8143
198,29,0.14472,0.043375,0.81191
198,30,0.14106,0.046844,0.8121
198,31,0.13619,0.049421,0.81439
198,32,0.13154,0.050589,0.81787
198,33,0.12822,0.050259,0.82152
198,34,0.12687,0.048749,0.82438
198,35,0.1277,0.046525,0.82578
198,36,0.13048,0.044027,0.82549
198,37,0.13498,0.041524,0.8235
198,38,0.14091,0.039184,0.81991
198,39,0.14808,0.037011,0.81491
198,40,0.15634,0.034996,0.80867
198,41,0.16558,0.033102,0.80132
198,42,0.17578,0.031247,0.79297
198,43,0.18696,0.029373,0.78366
198,44,0.19916,0.027439,0.7734
198,45,0.21241,0.025416,0.76218
198,46,0.22676,0.02329,0.74995
198,47,0.24224,0.021081,0.73668
198,48,0.25878,0.018825,0.72239
198,49,0.27632,0.016572,0.70711
198,50,0.29474,0.014382,0.69088
198,51,0.31388,0.012326,0.67379
198,52,0.33354,0.010458,0.656
198,53,0.3535,0.0088137,0.63768
198,54,0.37356,0.0074177,0.61902
198,55,0.39351,0.0062822,0.6002
198,56,0.41319,0.0054072,0.5814
198,57,0.43242,0.0047822,0.5628
198,58,0.45104,0.0043981,0.54456
198,59,0.46891,0.0042593,0.52683
198,60,0.4858,0.0044134,0.50979
198,61,0.50141,0.0049696,0.49362
198,62,0.51523,0.0061377,0.47863
198,63,0.52616,0.008456,0.46539
198,64,0.53201,0.013058,0.45493
198,65,0.52804,0.022536,0.44943
198,66,0.50387,0.042233,0.4539
198,67,0.44317,0.079458,0.47738
198,68,0.33882,0.13,0.53118
198,69,0.22527,0.16136,0.61337
198,70,0.14797,0.15232,0.69971
198,71,0.11066,0.12177,0.76757
198,72,0.097481,0.091304,0.81121
198,73,0.097081,0.068256,0.83466
198,74,0.10305,0.052843,0.84411
198,75,0.112,0.043267,0.84473
198,76,0.12188,0.037842,0.84027
198,77,0.13123,0.0354,0.83337
198,78,0.13891,0.03525,0.82584
198,79,0.14398,0.036862,0.81916
198,80,0.14592,0.039787,0.8143
198,81,0.14472,0.043375,0.81191
198,82,0.14106,0.046844,0.8121
198,83,0.13619,0.049421,0.81439
198,84,0.13154,0.050589,0.81787
198,85,0.12822,0.050259,0.82152
198,86,0.12687,0.048749,0.82438
198,87,0.1277,0.046525,0.82578
198,88,0.13048,0.044027,0.82549
198,89,0.13498,0.041524,0.8235
198,90,0.14091,0.039184,0.81991
198,91,0.14808,0.037011,0.81491
198,92,0.15634,0.034996,0.80867
198,93,0.16558,0.033102,0.80132
198,94,0.17578,0.031247,0.79297
198,95,0.18696,0.029373,0.78366
198,96,0.19916,0.027439,0.7734
198,97,0.21241,0.025416,0.76218
198,98,0.22676,0.02329,0.74995
198,99,0.24224,0.021081,0.73668
198,100,0.25878,0.018825,0.72239
198,101,0.27632,0.016572,0.70711
198,102,0.29474,0.014382,0.69088
198,103,0.31388,0.012325,0.6738
198,104,0.33354,0.010454,0.65601
198,105,0.3535,0.0088094,0.63769
199,1,0.36882,0.0053966,0.62578
199,2,0.39064,0.0041142,0.60525
199,3,0.41215,0.0031266,0.58473
199,4,0.43321,0.0023946,0.5644
199,5,0.45371,0.0018733,0.54441
199,6,0.47359,0.0015211,0.52489
199,7,0.49278,0.0013036,0.50592
199,8,0.51124,0.0012005,0.48756
199,9,0.52893,0.001214,0.46986
199,10,0.54574,0.0013681,0.45289
199,11,0.5615,0.0017587,0.43675
199,12,0.57574,0.002628,0.42163
199,13,0.5874,0.0046019,0.408
199,14,0.59329,0.0095926,0.39712
199,15,0.58417,0.023308,0.39252
199,16,0.53382,0.061572,0.40461
199,17,0.39806,0.14391,0.45803
199,18,0.22126,0.21177,0.56697
199,19,0.1163,0.19467,0.68903
199,20,0.079163,0.14217,0.77866
199,21,0.071879,0.097642,0.83048
199,22,0.076781,0.068204,0.85501
199,23,0.086962,0.050367,0.86267
199,24,0.099271,0.040129,0.8606
199,25,0.11186,0.034752,0.85339
199,26,0.12331,0.032716,0.84397
199,27,0.13244,0.033152,0.83441
199,28,0.13828,0.035524,0.8262
199,29,0.14026,0.039297,0.82044
199,30,0.13852,0.043688,0.81779
199,31,0.13412,0.047709,0.81817
199,32,0.12875,0.050381,0.82087
199,33,0.1241,0.051203,0.82469
199,34,0.12136,0.050306,0.82833
199,35,0.12111,0.04819,0.8307
199,36,0.1232,0.045493,0.83131
199,37,0.12736,0.042639,0.83
199,38,0.1333,0.039912,0.82679
199,39,0.14076,0.037352,0.82189
199,40,0.14954,0.034975,0.81548
199,41,0.1595,0.032744,0.80775
199,42,0.17064,0.030565,0.7988
199,43,0.18294,0.028372,0.78869
199,44,0.19645,0.026109,0.77744
199,45,0.21123,0.02374,0.76503
199,46,0.22734,0.02126,0.7514
199,47,0.24475,0.018698,0.73655
199,48,0.26339,0.0161,0.72051
199,49,0.28312,0.013539,0.70334
199,50,0.30379,0.011116,0.68509
199,51,0.32515,0.0089167,0.66594
199,52,0.34691,0.0069976,0.6461
199,53,0.36881,0.0053949,0.62579
199,54,0.39063,0.0041131,0.60525
199,55,0.41215,0.0031261,0.58473
199,56,0.4332,0.0023944,0.5644
199,57,0.45371,0.001873,0.54442
199,58,0.47359,0.0015207,0.52489
199,59,0.49278,0.0013034,0.50592
199,60,0.51124,0.0012003,0.48756
199,61,0.52893,0.0012132,0.46986
199,62,0.54574,0.0013693,0.45289
199,63,0.5615,0.0017572,0.43674
199,64,0.57574,0.002628,0.42163
199,65,0.5874,0.0045993,0.408
199,66,0.59329,0.0095887,0.39712
199,67,0.58419,0.023301,0.39251
199,68,0.53397,0.061474,0.40456
199,69,0.39787,0.14413,0.458
199,70,0.22098,0.21191,0.5671
199,71,0.11608,0.19471,0.68921
199,72,0.079115,0.14209,0.7788
199,73,0.071869,0.097575,0.83056
199,74,0.076791,0.068159,0.85505
199,75,0.086984,0.050335,0.86268
199,76,0.099297,0.040112,0.86059
199,77,0.11189,0.034738,0.85337
199,78,0.12334,0.032711,0.84395
199,79,0.13247,0.03315,0.83438
199,80,0.1383,0.035528,0.82617
199,81,0.14027,0.039303,0.82043
199,82,0.13852,0.043698,0.81778
199,83,0.13412,0.04772,0.81816
199,84,0.12874,0.050389,0.82087
199,85,0.12409,0.051206,0.82471
199,86,0.12135,0.050306,0.82834
199,87,0.12111,0.048189,0.8307
199,88,0.12319,0.045491,0.83132
199,89,0.12736,0.042639,0.83
199,90,0.1333,0.039911,0.82679
199,91,0.14076,0.037347,0.82189
199,92,0.14954,0.034972,0.81549
199,93,0.15951,0.032742,0.80775
199,94,0.17064,0.030563,0.7988
199,95,0.18295,0.02837,0.78868
199,96,0.19646,0.026109,0.77743
199,97,0.21124,0.02374,0.76502
199,98,0.22734,0.021261,0.7514
199,99,0.24475,0.018697,0.73655
199,100,0.26338,0.016098,0.72052
199,101,0.28312,0.013537,0.70334
199,102,0.3038,0.011117,0.68509
199,103,0.32515,0.0089191,0.66593
199,104,0.34692,0.0070019,0.64608
199,105,0.36883,0.0053994,0.62577
200,1,0.37972,0.0031753,0.6171
200,2,0.40236,0.0021582,0.59548
200,3,0.42447,0.0014474,0.57408
200,4,0.44594,0.00096851,0.55309
200,5,0.46671,0.00065807,0.53263
200,6,0.48675,0.00046198,0.51278
200,7,0.50608,0.00034202,0.49358
200,8,0.52469,0.00027319,0.47504
200,9,0.54259,0.00024073,0.45717
200,10,0.55979,0.00023933,0.43997
200,11,0.57629,0.00027557,0.42344
200,12,0.59205,0.0003745,0.40757
200,13,0.60697,0.00061485,0.39242
200,14,0.62064,0.0012402,0.37812
200,15,0.63174,0.0031274,0.36514
200,16,0.63493,0.0098392,0.35523
200,17,0.60736,0.036914,0.35572
200,18,0.47328,0.13182,0.3949
200,19,0.22825,0.25406,0.51769
200,20,0.0929,0.23421,0.67289
200,21,0.057474,0.16011,0.78241
200,22,0.054916,0.10347,0.84162
200,23,0.063107,0.069127,0.86777
200,24,0.075534,0.049599,0.87487
200,25,0.08956,0.038843,0.8716
200,26,0.10339,0.033527,0.86308
200,27,0.11575,0.031722,0.85253
200,28,0.12543,0.032507,0.84207
200,29,0.13146,0.035277,0.83327
200,30,0.13336,0.039435,0.8272
200,31,0.13148,0.044044,0.82448
200,32,0.12714,0.048003,0.82486
200,33,0.12226,0.050348,0.8274
200,34,0.11853,0.050694,0.83078
200,35,0.11699,0.049337,0.83367
200,36,0.11806,0.046891,0.83505
200,37,0.12149,0.043978,0.83453
200,38,0.12702,0.040983,0.832
200,39,0.13435,0.038117,0.82753
200,40,0.14329,0.03539,0.82132
200,41,0.15368,0.032798,0.81352
200,42,0.16545,0.030275,0.80427
200,43,0.17864,0.02773,0.79363
200,44,0.19327,0.025108,0.78162
200,45,0.20938,0.022377,0.76824
200,46,0.227,0.019539,0.75346
200,47,0.24611,0.016642,0.73725
200,48,0.26656,0.013765,0.71967
200,49,0.28815,0.011013,0.70084
200,50,0.3106,0.0085023,0.6809
200,51,0.33356,0.0063266,0.66012
200,52,0.3567,0.0045504,0.63875
200,53,0.37972,0.0031756,0.6171
200,54,0.40237,0.0021584,0.59547
200,55,0.42448,0.0014475,0.57408
200,56,0.44594,0.00096866,0.55309
200,57,0.46671,0.00065809,0.53263
200,58,0.48676,0.00046202,0.51278
200,59,0.50608,0.00034206,0.49358
200,60,0.52469,0.00027316,0.47504
200,61,0.54259,0.0002407,0.45717
200,62,0.55979,0.0002393,0.43997
200,63,0.57629,0.00027551,0.42343
200,64,0.59206,0.00037424,0.40757
200,65,0.60697,0.00061476,0.39242
200,66,0.62065,0.0012397,0.37811
200,67,0.63174,0.0031253,0.36513
200,68,0.63494,0.009835,0.35523
200,69,0.6074,0.036886,0.35571
200,70,0.47333,0.1318,0.39487
200,71,0.22828,0.25407,0.51766
200,72,0.092877,0.23426,0.67287
200,73,0.057474,0.1601,0.78242
200,74,0.054908,0.10346,0.84163
200,75,0.063101,0.069124,0.86777
200,76,0.075542,0.049585,0.87487
200,77,0.089561,0.038844,0.87159
200,78,0.1034,0.033523,0.86308
200,79,0.11575,0.031722,0.85252
200,80,0.12543,0.032505,0.84207
200,81,0.13146,0.03528,0.83326
200,82,0.13336,0.039433,0.8272
200,83,0.13148,0.044046,0.82448
200,84,0.12714,0.048009,0.82485
200,85,0.12225,0.050351,0.8274
200,86,0.11852,0.050691,0.83079
200,87,0.11699,0.049334,0.83367
200,88,0.11807,0.046885,0.83504
200,89,0.1215,0.043974,0.83453
200,90,0.12702,0.040983,0.83199
200,91,0.13435,0.03812,0.82753
200,92,0.14329,0.035392,0.82132
200,93,0.15368,0.032801,0.81352
200,94,0.16545,0.030276,0.80427
200,95,0.17864,0.027731,0.79363
200,96,0.19327,0.025109,0.78162
200,97,0.20938,0.022378,0.76824
200,98,0.227,0.01954,0.75346
200,99,0.24611,0.016643,0.73725
200,100,0.26656,0.013766,0.71968
200,101,0.28815,0.011012,0.70084
200,102,0.31059,0.0085014,0.68091
200,103,0.33355,0.0063261,0.66012
200,104,0.3567,0.0045507,0.63875
200,105,0.37972,0.0031758,0.6171
201,1,0.22261,0.038146,0.73925
201,2,0.22415,0.03842,0.73743
201,3,0.22532,0.038774,0.73591
201,4,0.22608,0.0392,0.73472
201,5,0.22639,0.039696,0.73392
201,6,0.22624,0.040256,0.7335
201,7,0.22564,0.040881,0.73348
201,8,0.22456,0.041547,0.73389
201,9,0.22301,0.042221,0.73477
201,10,0.22101,0.042882,0.7361
201,11,0.21865,0.043516,0.73784
201,12,0.21598,0.044113,0.7399
201,13,0.21308,0.044647,0.74227
201,14,0.21002,0.045091,0.74489
201,15,0.20688,0.045432,0.74769
201,16,0.20375,0.045674,0.75058
201,17,0.20068,0.045822,0.7535
201,18,0.19774,0.045879,0.75638
201,19,0.195,0.045851,0.75915
201,20,0.1925,0.045753,0.76175
201,21,0.19022,0.045606,0.76417
201,22,0.18817,0.045424,0.76641
201,23,0.18636,0.045212,0.76843
201,24,0.18479,0.044991,0.77021
201,25,0.18347,0.044766,0.77176
201,26,0.18237,0.044533,0.77309
201,27,0.18149,0.044281,0.77423
201,28,0.18083,0.04402,0.77515
201,29,0.1804,0.043759,0.77584
201,30,0.1802,0.043491,0.77631
201,31,0.18021,0.043205,0.77659
201,32,0.18045,0.042891,0.77666
201,33,0.18093,0.042562,0.77651
201,34,0.18165,0.042226,0.77612
201,35,0.18261,0.041883,0.7755
201,36,0.1838,0.041525,0.77468
201,37,0.1852,0.041149,0.77365
201,38,0.18683,0.040771,0.77239
201,39,0.18868,0.0404,0.77092
201,40,0.19072,0.04004,0.76924
201,41,0.19293,0.039686,0.76739
201,42,0.19529,0.039338,0.76537
201,43,0.19778,0.03901,0.7632
201,44,0.20039,0.038713,0.7609
201,45,0.20307,0.038451,0.75848
201,46,0.20579,0.038223,0.75599
201,47,0.20852,0.038032,0.75345
201,48,0.21122,0.03789,0.75089
201,49,0.21384,0.037806,0.74835
201,50,0.21634,0.037786,0.74588
201,51,0.21866,0.037833,0.74351
201,52,0.22077,0.03795,0.74128
201,53,0.22263,0.038146,0.73922
201,54,0.22417,0.038421,0.73741
201,55,0.22533,0.038771,0.7359
201,56,0.22607,0.039195,0.73474
201,57,0.22638,0.039692,0.73393
201,58,0.22626,0.040264,0.73348
201,59,0.22567,0.040894,0.73344
201,60,0.22457,0.041553,0.73387
201,61,0.223,0.042218,0.73478
201,62,0.22099,0.042874,0.73613
201,63,0.21864,0.043514,0.73784
201,64,0.21599,0.044116,0.7399
201,65,0.21308,0.044647,0.74227
201,66,0.21002,0.045086,0.74489
201,67,0.20688,0.045426,0.74769
201,68,0.20375,0.045673,0.75058
201,69,0.20067,0.045823,0.7535
201,70,0.19775,0.045879,0.75637
201,71,0.19502,0.045849,0.75913
201,72,0.19251,0.045753,0.76174
201,73,0.19021,0.045606,0.76419
201,74,0.18812,0.04541,0.76647
201,75,0.18631,0.045189,0.7685
201,76,0.18478,0.044964,0.77026
201,77,0.18351,0.044742,0.77175
201,78,0.18246,0.04452,0.77302
201,79,0.18157,0.044286,0.77415
201,80,0.18089,0.044035,0.77508
201,81,0.18043,0.043776,0.77579
201,82,0.18021,0.043509,0.77628
201,83,0.18021,0.043227,0.77656
201,84,0.18043,0.042916,0.77665
201,85,0.1809,0.042581,0.77652
201,86,0.18162,0.042236,0.77615
201,87,0.18258,0.041885,0.77554
201,88,0.18377,0.041526,0.7747
201,89,0.18519,0.041151,0.77366
201,90,0.18682,0.040768,0.77241
201,91,0.18867,0.040392,0.77094
201,92,0.19071,0.040029,0.76926
201,93,0.19293,0.039678,0.76739
201,94,0.1953,0.039334,0.76537
201,95,0.1978,0.039007,0.7632
201,96,0.2004,0.038708,0.76089
201,97,0.20308,0.038446,0.75847
201,98,0.2058,0.038221,0.75598
201,99,0.20853,0.038034,0.75344
201,100,0.21123,0.037893,0.75088
201,101,0.21385,0.037809,0.74834
201,102,0.21635,0.037788,0.74587
201,103,0.21866,0.037835,0.7435
201,104,0.22077,0.037953,0.74128
201,105,0.22261,0.038144,0.73925
202,1,0.24831,0.032918,0.71878
202,2,0.25264,0.033223,0.71414
202,3,0.25628,0.033735,0.70999
202,4,0.25906,0.034474,0.70646
202,5,0.26087,0.035457,0.70367
202,6,0.26158,0.036703,0.70171
202,7,0.26104,0.038212,0.70075
202,8,0.2591,0.039947,0.70095
202,9,0.25572,0.041856,0.70243
202,10,0.25093,0.043875,0.70519
202,11,0.24487,0.045911,0.70922
202,12,0.23773,0.047808,0.71446
202,13,0.22983,0.049428,0.72074
202,14,0.22156,0.050668,0.72778
202,15,0.21329,0.051459,0.73525
202,16,0.20542,0.051773,0.7428
202,17,0.19826,0.05164,0.7501
202,18,0.19196,0.05115,0.75689
202,19,0.18653,0.050404,0.76306
202,20,0.18204,0.049528,0.76843
202,21,0.17842,0.04865,0.77293
202,22,0.17553,0.047841,0.77663
202,23,0.17316,0.047125,0.77972
202,24,0.17122,0.04653,0.78225
202,25,0.16961,0.046072,0.78432
202,26,0.16824,0.045718,0.78604
202,27,0.16712,0.045417,0.78747
202,28,0.1662,0.045153,0.78865
202,29,0.16549,0.0449,0.78961
202,30,0.16503,0.044617,0.79035
202,31,0.16487,0.044264,0.79087
202,32,0.16506,0.043837,0.79111
202,33,0.16565,0.043347,0.791
202,34,0.16669,0.042801,0.79051
202,35,0.16816,0.042203,0.78964
202,36,0.17004,0.04155,0.78841
202,37,0.17236,0.040861,0.78678
202,38,0.17513,0.04016,0.78471
202,39,0.17832,0.039457,0.78222
202,40,0.18191,0.038747,0.77935
202,41,0.18586,0.038031,0.77611
202,42,0.19017,0.037327,0.7725
202,43,0.1948,0.036646,0.76855
202,44,0.19973,0.035988,0.76429
202,45,0.2049,0.035353,0.75975
202,46,0.21029,0.034754,0.75496
202,47,0.21583,0.03421,0.74996
202,48,0.22148,0.033734,0.74479
202,49,0.22714,0.033336,0.73952
202,50,0.23277,0.033032,0.7342
202,51,0.23824,0.032844,0.72891
202,52,0.24345,0.032797,0.72375
202,53,0.24827,0.032913,0.71882
202,54,0.25257,0.033216,0.71422
202,55,0.25621,0.033726,0.71006
202,56,0.25906,0.034472,0.70647
202,57,0.26091,0.035465,0.70363
202,58,0.26161,0.036711,0.70168
202,59,0.26103,0.038208,0.70076
202,60,0.2591,0.039952,0.70094
202,61,0.25574,0.041883,0.70237
202,62,0.25095,0.0439,0.70515
202,63,0.24485,0.045902,0.70925
202,64,0.23771,0.047784,0.7145
202,65,0.22981,0.049421,0.72076
202,66,0.22155,0.050674,0.72778
202,67,0.21331,0.051464,0.73522
202,68,0.20545,0.051773,0.74277
202,69,0.19822,0.051641,0.75014
202,70,0.19187,0.051146,0.75698
202,71,0.18654,0.050397,0.76306
202,72,0.18213,0.049529,0.76834
202,73,0.17849,0.048645,0.77287
202,74,0.17554,0.047817,0.77664
202,75,0.17316,0.047123,0.77972
202,76,0.1712,0.046561,0.78224
202,77,0.16959,0.046088,0.78432
202,78,0.16824,0.045716,0.78604
202,79,0.1671,0.045426,0.78748
202,80,0.16616,0.045169,0.78867
202,81,0.16546,0.044896,0.78964
202,82,0.16502,0.044595,0.79038
202,83,0.16489,0.04425,0.79086
202,84,0.16509,0.043846,0.79106
202,85,0.16568,0.043364,0.79096
202,86,0.16667,0.042801,0.79053
202,87,0.16811,0.042187,0.7897
202,88,0.17002,0.041539,0.78844
202,89,0.17238,0.040867,0.78675
202,90,0.17515,0.040168,0.78468
202,91,0.17833,0.039451,0.78222
202,92,0.18191,0.038736,0.77935
202,93,0.18587,0.038032,0.7761
202,94,0.19018,0.037337,0.77249
202,95,0.1948,0.036648,0.76855
202,96,0.19973,0.035981,0.76429
202,97,0.2049,0.03535,0.75975
202,98,0.21029,0.034762,0.75495
202,99,0.21583,0.034218,0.74995
202,100,0.22148,0.033734,0.74479
202,101,0.22715,0.033331,0.73952
202,102,0.23276,0.03303,0.73421
202,103,0.23822,0.032847,0.72893
202,104,0.24343,0.032799,0.72377
202,105,0.24826,0.032913,0.71883
203,1,0.27539,0.02667,0.69794
203,2,0.28367,0.026623,0.68971
203,3,0.29131,0.026877,0.68181
203,4,0.29803,0.027498,0.67448
203,5,0.30342,0.028551,0.66803
203,6,0.3071,0.030108,0.6628
203,7,0.30868,0.032247,0.65907
203,8,0.30776,0.035051,0.65718
203,9,0.30395,0.038592,0.65746
203,10,0.2968,0.042809,0.6604
203,11,0.28616,0.047508,0.66633
203,12,0.27233,0.052343,0.67533
203,13,0.25601,0.056793,0.6872
203,14,0.23844,0.060223,0.70134
203,15,0.221,0.062172,0.71683
203,16,0.20501,0.062447,0.73255
203,17,0.19147,0.061225,0.74731
203,18,0.18096,0.058908,0.76014
203,19,0.17319,0.056109,0.7707
203,20,0.16774,0.053273,0.77899
203,21,0.16414,0.050768,0.78509
203,22,0.16187,0.048752,0.78938
203,23,0.16049,0.047208,0.7923
203,24,0.15955,0.046205,0.79425
203,25,0.15872,0.045674,0.7956
203,26,0.15786,0.045488,0.79665
203,27,0.15684,0.045537,0.79762
203,28,0.15565,0.045686,0.79866
203,29,0.15445,0.045801,0.79975
203,30,0.15337,0.045787,0.80084
203,31,0.15262,0.045579,0.8018
203,32,0.15235,0.045151,0.8025
203,33,0.15267,0.044522,0.8028
203,34,0.15364,0.043726,0.80263
203,35,0.15532,0.042809,0.80187
203,36,0.15772,0.041823,0.80045
203,37,0.1608,0.040797,0.7984
203,38,0.16452,0.039746,0.79573
203,39,0.16886,0.038701,0.79244
203,40,0.17377,0.037675,0.78856
203,41,0.17923,0.036653,0.78412
203,42,0.18522,0.035629,0.77915
203,43,0.19172,0.034613,0.77367
203,44,0.19869,0.033608,0.7677
203,45,0.20612,0.032608,0.76127
203,46,0.21398,0.031616,0.7544
203,47,0.22223,0.030649,0.74712
203,48,0.2308,0.029728,0.73947
203,49,0.23964,0.028873,0.73149
203,50,0.24864,0.028104,0.72326
203,51,0.2577,0.027454,0.71485
203,52,0.26667,0.026962,0.70637
203,53,0.27539,0.026669,0.69794
203,54,0.28367,0.026622,0.68971
203,55,0.29126,0.026873,0.68186
203,56,0.29793,0.027485,0.67459
203,57,0.30331,0.028533,0.66815
203,58,0.30703,0.030091,0.66288
203,59,0.30867,0.032242,0.65909
203,60,0.3078,0.03507,0.65713
203,61,0.30397,0.03862,0.65741
203,62,0.29678,0.042835,0.66039
203,63,0.28612,0.04753,0.66635
203,64,0.27227,0.052379,0.67535
203,65,0.25596,0.05682,0.68722
203,66,0.23839,0.06023,0.70138
203,67,0.22095,0.062162,0.71688
203,68,0.20498,0.062427,0.7326
203,69,0.19149,0.061201,0.74731
203,70,0.18098,0.0589,0.76012
203,71,0.17316,0.056116,0.77073
203,72,0.1677,0.053276,0.77902
203,73,0.1641,0.050783,0.78512
203,74,0.16185,0.048744,0.78941
203,75,0.16048,0.047196,0.79232
203,76,0.15954,0.046198,0.79426
203,77,0.15873,0.045661,0.79561
203,78,0.15788,0.045477,0.79664
203,79,0.15685,0.04553,0.79762
203,80,0.15566,0.045685,0.79866
203,81,0.15446,0.045801,0.79974
203,82,0.15339,0.045789,0.80082
203,83,0.15264,0.045581,0.80178
203,84,0.15236,0.045154,0.80249
203,85,0.15266,0.044527,0.80281
203,86,0.15363,0.043728,0.80264
203,87,0.15532,0.042813,0.80187
203,88,0.15772,0.041826,0.80045
203,89,0.1608,0.040794,0.79841
203,90,0.16452,0.039742,0.79574
203,91,0.16886,0.038702,0.79244
203,92,0.17377,0.037677,0.78855
203,93,0.17923,0.03665,0.78412
203,94,0.18522,0.035626,0.77915
203,95,0.19172,0.034614,0.77367
203,96,0.19869,0.03361,0.7677
203,97,0.20612,0.032607,0.76127
203,98,0.21398,0.031614,0.7544
203,99,0.22223,0.030649,0.74712
203,100,0.2308,0.02973,0.73947
203,101,0.23964,0.028874,0.73149
203,102,0.24864,0.028104,0.72326
203,103,0.25769,0.027455,0.71485
203,104,0.26666,0.026963,0.70637
203,105,0.27539,0.02667,0.69794
204,1,0.30197,0.020168,0.67787
204,2,0.31476,0.019521,0.66572
204,3,0.32715,0.01916,0.65369
204,4,0.33886,0.019159,0.64199
204,5,0.34948,0.019619,0.6309
204,6,0.35859,0.020668,0.62074
204,7,0.36562,0.022471,0.61191
204,8,0.36972,0.025295,0.60499
204,9,0.3698,0.029457,0.60074
204,10,0.3646,0.035311,0.60009
204,11,0.35268,0.043193,0.60412
204,12,0.33281,0.053037,0.61415
204,13,0.30509,0.06391,0.631
204,14,0.27168,0.073833,0.65449
204,15,0.23695,0.08026,0.68279
204,16,0.20562,0.08162,0.71276
204,17,0.18097,0.078208,0.74082
204,18,0.16397,0.071813,0.76422
204,19,0.15351,0.064508,0.78198
204,20,0.14805,0.057761,0.79419
204,21,0.14612,0.052201,0.80168
204,22,0.14641,0.048042,0.80554
204,23,0.14775,0.045323,0.80693
204,24,0.14936,0.043838,0.8068
204,25,0.15054,0.043405,0.80606
204,26,0.15089,0.043764,0.80535
204,27,0.15031,0.044632,0.80506
204,28,0.14884,0.04568,0.80548
204,29,0.14677,0.046616,0.80662
204,30,0.14454,0.047224,0.80824
204,31,0.14261,0.047351,0.81004
204,32,0.14137,0.046963,0.81167
204,33,0.14105,0.046129,0.81283
204,34,0.14176,0.044961,0.81327
204,35,0.1436,0.043607,0.8128
204,36,0.14648,0.04218,0.81134
204,37,0.15027,0.040747,0.80898
204,38,0.15491,0.039345,0.80575
204,39,0.16031,0.038004,0.80169
204,40,0.16642,0.036704,0.79688
204,41,0.17321,0.035418,0.79137
204,42,0.18066,0.034143,0.78519
204,43,0.18877,0.032861,0.77837
204,44,0.19754,0.031548,0.77092
204,45,0.20697,0.030197,0.76284
204,46,0.21706,0.028816,0.75412
204,47,0.2278,0.02742,0.74478
204,48,0.23914,0.026024,0.73483
204,49,0.25103,0.02465,0.72432
204,50,0.26339,0.023336,0.71327
204,51,0.2761,0.022123,0.70178
204,52,0.28901,0.021052,0.68993
204,53,0.30197,0.020167,0.67786
204,54,0.31475,0.019521,0.66572
204,55,0.32714,0.01917,0.65369
204,56,0.33885,0.019171,0.64198
204,57,0.34949,0.019623,0.63088
204,58,0.3586,0.020663,0.62074
204,59,0.36559,0.022472,0.61194
204,60,0.36972,0.025274,0.605
204,61,0.36984,0.029442,0.60072
204,62,0.36461,0.035327,0.60007
204,63,0.35266,0.043196,0.60415
204,64,0.33282,0.053042,0.61413
204,65,0.3051,0.063906,0.63099
204,66,0.27171,0.073808,0.65448
204,67,0.23695,0.080243,0.68281
204,68,0.2056,0.081673,0.71272
204,69,0.1809,0.078243,0.74085
204,70,0.16384,0.071808,0.76435
204,71,0.15358,0.064443,0.78197
204,72,0.14821,0.057671,0.79412
204,73,0.14628,0.052148,0.80157
204,74,0.14656,0.048026,0.80542
204,75,0.14789,0.04532,0.80679
204,76,0.14942,0.043874,0.80671
204,77,0.15059,0.043448,0.80597
204,78,0.15091,0.043807,0.80528
204,79,0.15027,0.044663,0.80507
204,80,0.14878,0.045719,0.8055
204,81,0.14671,0.046655,0.80663
204,82,0.14449,0.047239,0.80828
204,83,0.14256,0.047349,0.8101
204,84,0.14131,0.046952,0.81174
204,85,0.14103,0.046111,0.81286
204,86,0.14179,0.044951,0.81326
204,87,0.14361,0.043586,0.8128
204,88,0.14647,0.042155,0.81137
204,89,0.15028,0.040741,0.80898
204,90,0.15492,0.039354,0.80573
204,91,0.16032,0.038002,0.80168
204,92,0.16643,0.0367,0.79687
204,93,0.17321,0.035428,0.79136
204,94,0.18066,0.03415,0.78519
204,95,0.18877,0.032859,0.77837
204,96,0.19754,0.031547,0.77091
204,97,0.20697,0.030204,0.76283
204,98,0.21706,0.028822,0.75412
204,99,0.22779,0.02742,0.74479
204,100,0.23914,0.026021,0.73484
204,101,0.25103,0.024652,0.72432
204,102,0.26338,0.023341,0.71328
